ID	String	Description	Type	Comment	Link1	Link2
id_t_z_041007_2	Trailfire-bot/0.7.1 (Nutch; http://lucene.apache.org/nutch/bot.html; nutch-agent@lucene.apache.org)	Trailfire web collection and annotating system	C		http://www.trailfire.com/	
id_t_z_081207_2	Trailfire-bot/0.7.1 (Trailfire page content analyzer; http://trailfire.com; info@trailfire.com)	Trailfire web collection and annotating system	C		http://www.trailfire.com/	
id_t_z_260807_2	Trailfire/0.7.1 (Nutch; http://lucene.apache.org/nutch/bot.html; nutch-agent@lucene.apache.org)	Trailfire web collection and annotating system	C		http://www.trailfire.com/	
id_t_z_1376	Trampelpfad-Spider	Trampelpfad Webkatalog spider	R		http://www2.trampelpfad.de/	
id_t_z_1377	Trampelpfad-Spider-v0.1	Trampelpfad Webkatalog spider	R		http://www2.trampelpfad.de/	
id_t_z_1378	tricosMetaCheck 1.2216-08-1999 (http://www.tricos.com/metacheck)	Tricos meta tag validation	C		http://www.tricos.us/metaone.php	
id_t_z_1379	TSurf15a 11	some bad user agent	S	- s. DBrowse- Dsurf etc.		
id_t_z_1380	TulipChain/5.x (http://ostermiller.org/tulipchain/) Java/1.x.1_0x (http://java.sun.com/) Linux/2.4.17	Tulip Chain browser / link checker for Dmoz.org directory	B C R		http://ostermiller.org/tulipchain/	
id_t_z_1381	TulipChain/5.xx (http://ostermiller.org/tulipchain/) Java/1.x.1_0x (http://apple.com/) Mac_OS_X/10.2.8	Tulip Chain browser / link checker for Dmoz.org directory	B C R		http://ostermiller.org/tulipchain/	
id_t_z_101107_3	Tumblr/1.0 RSS syndication (+http://www.tumblr.com/) (support@tumblr.com)	Tumblr Tumblelogs RSS and news syndication crawler	R	72.32.6.15x	http://www.tumblr.com/	
id_t_z_1382	TurnitinBot/x.x (http://www.turnitin.com/robot/crawlerinfo.html)	Turnitin (ex SlySearch) robot for helping educational institutions prevent plagiarism	R	64.140.49.xx	http://www.turnitin.com/robot/crawlerinfo.html	
id_t_z_1383	Turnpike Emporium LinkChecker/0.1	TurnPike Emporium Directory (207.67.198.x) link checking	R		http://www.turnpike.net/directory.phtml	
id_t_z_1384	TutorGig/1.5 (+http://www.tutorgig.com/crawler)	TutorGig tutorial search robot	R		http://www.tutorgig.com/crawler/	
id_t_z_1385	Tutorial Crawler 1.4 (http://www.tutorgig.com/crawler)	TutorGig tutorial search robot	R		http://www.tutorgig.com/crawler/	
id_t_z_1386	Twiceler www.cuill.com/robots.html	Twiceler experimental web crawler	R	64.62.136.xxx	http://www.cuill.com/	
id_t_z_290407_1	Twiceler-0.9 http://www.cuill.com/twiceler/robot.html	Twiceler experimental web crawler	R	64.62.136.xxx	http://www.cuill.com/	
id_t_z_291105_5	Twisted PageGetter	File downloading component from Twisted Python	D		http://twistedmatrix.com/	
id_t_z_140508_5	Twitturly / v0.x	Twitt(url)y URL tracking service for Twitter via Amazon Web Services	C	75.101.135.[x]xx	http://twitturly.com/	http://twitter.com/
id_t_z_1387	Twotrees Reactive Filter V2.0	Twotrees content filter	P		http://www.twotrees.com/	
id_t_z_221207_2	Tycoon Agent/Nutch-1.0-dev	Tycoon - Hewlett-Packards distributed cluster solution robot	R	204.123.46.xx[x]	http://tycoon.hpl.hp.com/	
id_t_z_1388	TygoBot	Tygo Search robot	R		http://www.tygo.com/	
id_t_z_1389	TygoProwler	Tygo Search robot	R		http://www.tygo.com/	
id_t_z_1390	UCmore	UCMore -  IE navigation and search plugin	B		http://www.ucmore.com/	
id_t_z_1391	UCMore Crawler App	UCMore -  IE navigation and search plugin	B		http://www.ucmore.com/	
id_t_z_290208_1	UCWEB5.1	Ucweb mobile browser	B		http://www.ucweb.com/English/product.shtml	
id_t_z_1392	UDM	user agent - maybe UdmSearch (see UdmSearch) ?				
id_t_z_1393	UdmSearch/3.1.x	UdmSearch / MySearch (now mnoGoSeach) offline browser/search client	R B		http://mnogosearch.org/	
id_t_z_1394	UIowaCrawler/1.0	University of Iowa Crawler- possibly MySpiders	R		http://myspiders.biz.uiowa.edu/	
id_t_z_231106_1	UKWizz/Nutch-0.8.1 (UKWizz Nutch crawler; http://www.ukwizz.com/)	UKWizz search robot	R	s. also Mackster	http://www.ukwizz.com	
id_t_z_1395	Ultraseek	Infoseek robot	R		http://www.infoseek.com/	
id_t_z_1396	Under the Rainbow 2.2	Unknown mail harvester/spambot from 80.58.13.xxx (proxycache.rima-tde.net)	S		http://www.honeypot.be/	
id_a_f_140308_1	unknownght.com Web Server IIS vs Apache Survey. See Results at www.DNSRight.com	DNS Right - Online DNS tools	C	203.161.71.17x	http://www.dnsright.com/	
id_t_z_1397	UofTDB_experiment (leehyun@cs.toronto.edu)	Unknown robot from University of Toronto (128.100.5.1xx)	R			
id_t_z_1398	UP.Browser/3.01-IG01 UP.Link/3.2.3.4	Mobile phone browser	B			
id_t_z_050806_1	updated/0.1-alpha (updated crawler; http://www.updated.com; crawler@updated.com)	Updated! search robot	R	38.119.96.1xx	http://www.updated.com/	
id_t_z_1399	updated/0.1beta (updated.com; http://www.updated.com; crawler@updated.om)	Updated! search robot	R	38.119.96.1xx	http://www.updated.com/	
id_t_z_1400	UPG1 UP/4.0 (compatible; Blazer 1.0)	Handspring (PalmOS powered cellphone) Treo Blazer browser	B			
id_t_z_1401	Uptimebot	UptimeBot.com online link popularity check	R		http://www.uptimebot.com/	
id_t_z_1402	UptimeBot(www.uptimebot.com)	UptimeBot.com online link popularity check	R		http://www.uptimebot.com/	
id_t_z_160706_2	URI::Fetch/0.06	URI::Fetch - client for fetching HTTP pages and syndication feeds (RSS Atom)	D		http://search.cpan.org/dist/URI-Fetch/	
id_t_z_1403	URL Spider Pro/x.xx (innerprise.net)	Innerprise URL Spider Pro (now ES.NET) web indexing / site searching tool	R		http://www.innerprise.net/	
id_t_z_121106_2	URLBase/6.x	URLBase - Internet shortcut manager	C	s. also Mozilla/4.0 (Compatible); URLBase 6	http://www.terriadev.com/products/urlbase/	
id_t_z_1406	URLBlaze	URLBlaze file sharing link toolkit	C		http://www.urlblaze.net/	
id_t_z_011108_4	urlfan-bot/1.0; +http://www.urlfan.com/site/bot/350.html	://URLFAN news crawler	R	70.165.48.16x	http://www.urlfan.com/	
id_t_z_1407	URLGetFile	URLGetFile downloading tool	D		http://shazron.com/freeware/java-utils/	
id_t_z_1404	URL_Spider_Pro/x.x	Innerprise URL Spider Pro (now ES.NET) web indexing / site searching tool	R		http://www.innerprise.net/	
id_t_z_1405	URL_Spider_Pro/x.x+(http://www.innerprise.net/usp-spider.asp)	Innerprise URL Spider Pro (now ES.NET) web indexing / site searching tool	R		http://www.innerprise.net/	
id_t_z_291006_1	User-Agent:  BoardReader Favicon Fetcher /1.0 info@boardreader.com	BoardReader search favicon fetcher	D	208.65.71.xx	http://www.boardreader.com/	http://www.internetadsales.com/modules/news/article.php?storyid=4050
id_t_z_081206_1	User-Agent:  BoardReader Image Fetcher /1.0 info@boardreader.com	BoardReader search image fetcher	D	208.65.71.xx	http://www.boardreader.com/	http://www.internetadsales.com/modules/news/article.php?storyid=4050
id_t_z_060206_2	User-Agent:  LjSEEK Picture-Bot /1.0 contact@ljseek.com	ljpic.com - LiveJournal picture feed search	C		http://www.ljpic.com/	
id_t_z_1408	User-Agent: FileHeap! file downloader (http://www.fileheap.com)	FileHeap download manager	D		http://www.fileheap.com	
id_t_z_270306_2	User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)	Malformed UA header from some guestbook/forum spammer	S			
id_t_z_1409	User-Agent: Mozilla/4.0 (SKIZZLE! Distributed Internet Spider v1.0 - www.SKIZZLE.com)	Skizzle search robot	R		http://www.skizzle.com/	
id_t_z_1410	user-agent=Mozilla/3.01Gold	unknown robot (reads robots.txt) or sitegrabber. From different IPs- ie.: 62.98.8.xx (wind.it)	R D ?			
id_t_z_1411	USyd-NLP-Spider (http://www.it.usyd.edu.au/~vinci/bot.html)	University of Sydney NLP Spider for research in Natural Language Processing	R		http://www.it.usyd.edu.au/~vinci/bot.html	
id_t_z_1412	UtilMind HTTPGet	Web Thief Site Grabber	D		http://www.utilmind.com/scripts/webthief.html	
id_t_z_1413	Utopia WebWasher 3.0	WebWasher ad filter	P B		http://www.webwasher.com/	
id_t_z_100406_1	uTorrent/1500	uTorrent BitTorrent client	D		http://www.utorrent.com/	
id_t_z_060108_2	VadixBot	Unknown bad behaving bot via Road Runner - see link	S	67.78.34.1[6-7][0-9] - 70.112.211.2x	http://mikesblog.americasdebate.com/2007/06/06/vadixbot-look-out/	
id_t_z_050406_4	Vagabondo-WAP/2.0 (webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/)/1.0 Profile	WiseGuys WAP pages robot	R		http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk	
id_t_z_1414	Vagabondo/1.x MT (webagent@wise-guys.nl)	WiseGuys robot Netherland - 82.94.216.2	R	s. also Mozilla/3.0 (Vagabondo...	http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk	
id_t_z_1415	Vagabondo/2.0 MT	WiseGuys robot Netherland - 82.94.216.2	R	s. also Mozilla/3.0 (Vagabondo...	http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk	
id_t_z_1416	Vagabondo/2.0 MT (webagent at wise-guys dot nl)	WiseGuys robot Netherland - 82.94.216.2	R	s. also Mozilla/3.0 (Vagabondo...	http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk	
id_t_z_1417	Vagabondo/2.0 MT (webagent@NOSPAMwise-guys.nl)	WiseGuys robot Netherland - 82.94.216.2	R	s. also Mozilla/3.0 (Vagabondo...	http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk	
id_t_z_021205_2	Vagabondo/3.0 (webagent at wise-guys dot nl)	WiseGuys robot Netherland - 82.94.216.2	R	s.also - Mozilla/3.0 (Vagabondo...	http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk	
id_t_z_1418	Vakes/0.01 (Vakes; http://www.vakes.com/; search@vakes.com)	Open Directory link checking from Vakes	R		http://www.vakes.com/	
id_t_z_1420	VayalaCreep-v0.0.1 (haploid@haploid.com)	unknown level3.net (63.214.172.xxx) robot				
id_t_z_1419	Vayala|Creep-v0.0.1 (codepoet@wildties.com)	unknown level3.net (63.214.172.xxx) robot				
id_t_z_1421	vb wininet	iNet Grabber - Internet content grabber	D		http://www.aldostools.com/igrabber.html	
id_t_z_1422	versus 0.2 (+http://versus.integis.ch)	Versus Project robot - Comparing methods for near-uniform URL sampling	R		http://versus.integis.ch/	
id_t_z_1423	versus crawler eda.baykan@epfl.ch	Unknown robot from EPFL University Switzerland (128.178.155.xxx)	R		http://www.epfl.ch/Eindex.html	
id_t_z_120408_1	Verticrawlbot	Verticrawl - Semantic search engine solution (French)	C		http://www.verticrawl.com/fr/homepage.php	
id_t_z_1424	VeryGoodSearch.com.DaddyLongLegs	VeryGoodSearch.com link submission checking	R		http://www.verygoodsearch.com/	
id_t_z_1425	verzamelgids.nl - Networking4all Bot/x.x	Verzamelgids NL link checking robot	R	213.247.50.xx	http://www.verzamelgids.nl/	
id_t_z_181006_2	Verzamelgids/2.2 (http://www.verzamelgids.nl)	Verzamelgids NL link checking robot	R	213.247.50.xx	http://www.verzamelgids.nl/	
id_t_z_030406_1	Vespa Crawler	Unknown robot from Yahoo Norway	R	217.144.236.x	http://no.yahoo.com/	
id_t_z_190206_1	virus_detector (virus_harvester@securecomputing.com)	Sidewinder G2 anti-virus and anti-spyware protection	D		http://www.securecomputing.com/sg2_antivirus.cfm?menu=solutions	
id_t_z_140407_1	VisBot/2.0 (Visvo.com Crawler; http://www.visvo.com/bot.html; bot@visvo.com)	Visbot crawler for a search software under development	R	63.133.162..xx	http://www.visvo.com/bot.html	
id_t_z_1426	Visicom Toolbar	Some IE toolbar made with Visicom Media Dynamic Toolbar software	B		http://www.dynamictoolbar.com/en/products/toolbar/	
id_t_z_1427	Vision Research Lab image spider at vision.ece.ucsb.edu	Vision research lab's Cortina - content based image retrieval (128.111.60.xx)	R		http://vision.ece.ucsb.edu/multimedia/cortina.html	
id_t_z_160906_1	VLC media player - version 0.8.5 Janus - (c) 1996-2006 the VideoLAN team	VLC - Cross-platform media player and streaming server	B		http://www.videolan.org/vlc/	
id_t_z_140806_1	VMBot/0.x.x (VMBot; http://www.VerticalMatch.com/; vmbot@tradedot.com)	VM - Vertical Search Engine (China)	R	202.83.221.2xx	http://www.verticalmatch.com/	
id_t_z_020106_1	Vortex/2.2 (+http://marty.anstey.ca/robots/vortex/)	Vortex Web Indexing Robot for a study on  internet link distribution	R		http://marty.anstey.ca/projects/robots/vortex/	
id_t_z_041207_1	voyager-hc/1.0	"Kosmix health, auto and travel search crawler (204.14.48.x / 38.113.234.xxx)"	R	s. also - cfetch/1.x - carleson/1.x	http://www.kosmix.com/	
id_t_z_231105_1	voyager/1.0	"Kosmix health, auto and travel search crawler (204.14.48.x / 38.113.234.xxx)"	R	s. also - cfetch/1.x - carleson/1.x	http://www.kosmix.com/	
id_t_z_301108_3	voyager/2.0 (http://www.kosmix.com/html/crawler.html)	"Kosmix health, auto and travel search crawler (204.14.48.x / 38.113.234.xxx)"	R	s. also - cfetch/1.x - carleson/1.x	http://www.kosmix.com/	
id_t_z_171105_3	VSE/1.0 (testcrawler@hotmail.com)	Vivisimo search crawler (206.210.89.xxx)	R		http://www.vivisimo.com/	
id_t_z_171105_4	VSE/1.0 (testcrawler@vivisimo.com)	Vivisimo search crawler (206.210.89.xxx)	R		http://www.vivisimo.com/	
id_t_z_1428	vspider	Verity vspider indexing software	R		http://www.verity.com/	
id_t_z_1429	vspider/3.x	Verity vspider indexing software	R		http://www.verity.com/	
id_t_z_130707_1	VWBOT/Nutch-0.9-dev (VWBOT Nutch Crawler; http://vwbot.cs.uiuc.edu;+vwbot@cs.uiuc.edu	VWBot - MetaQuerier Crawler for the MetaQuerier project at the University of Illinois	R	192.17.240.xx	http://vwbot.cs.uiuc.edu/	http://metaquerier.cs.uiuc.edu/
id_t_z_1431	W3C-checklink/3.x.x.x libwww-perl/5.xx	W3C Link Checker	C		http://validator.w3.org/checklink	
id_t_z_1432	W3C-checklink/4.x [4.xx] libwww-perl/5.xxx	W3C Link Checker	C		http://validator.w3.org/checklink	
id_t_z_080806_1	W3C-WebCon/5.x.x libwww/5.x.x	WebCon - the Libwww command line tool	D		http://www.w3.org/ComLine/	
id_t_z_1433	W3CLineMode/5.4.0 libwww/5.x.x	W3C Line Mode (character based Web browser)	B		http://www.w3.org/LineMode/	
id_t_z_1434	W3CRobot/5.4.0 libwww/5.4.0	Unknown link checking using Libwww via Korea Telecom (221.148.44.xxx)	C		http://www.w3.org/Library/	
id_t_z_1430	W3C_Validator/1.xxx libwww-perl/5.xx	W3C HTML-Code Validator	C		http://validator.w3.org/	
id_t_z_1435	w3m/0.x.xx	w3m Linux pager / text-based browser	B		http://w3m.sourceforge.net/	
id_t_z_1436	W3SiteSearch Crawler_v1.1 http://www.w3sitesearch.de	W3 Site Search (Germany) search engine solution	R		http://www.w3sitesearch.de/	
id_t_z_061206_3	wadaino.jp-crawler 0.2 (http://wadaino.jp/)	Wadain (Japan) Blog / RSS search crawler	R	202.51.14.1xx	http://wadaino.jp/	
id_t_z_1437	WannaBe (Macintosh; PPC)	Wanna-Be text mode browser	B		http://mindstory.com/wb2/	
id_t_z_270906_1	WapOnWindows 1.0	WapOnWindows WAP browser for PCs	B	Site is dead	http://www.waponwindows.com/	
id_t_z_250206_2	Watchfire WebXM 1.0	Watchfire WebXM intranet solution	P		http://www.watchfire.com/products/webxm/default.aspx	
id_t_z_200706_1	WAVcheck 1.0.x (http://www.webbanalys.se/apps/WAVcheck/)	WAVcheck - Simple Vendor Discovery Tool for detecting client-side tags from web analytics vendors	C		http://www.webbanalys.se/apps/WAVcheck/	
id_t_z_110106_1	Wavefire/0.8-dev (Wavefire; http://www.wavefire.com; info@wavefire.com)	Wavefire local search community engine (64.141.15.1xx)	R		http://www.wavefire.com/	
id_t_z_110206_5	Waypath development crawler - info at waypath dot com	Waypath blog discovery engine robot	R		http://www.waypath.com/	
id_t_z_110206_6	Waypath Scout v2.x - info at waypath dot com	Waypath blog discovery engine robot	R		http://www.waypath.com/	
id_t_z_1438	WDG_Validator/1.1	WDG HTML-code validator	C		http://www.htmlhelp.tne.co.uk/tools/validator/	
id_t_z_1439	Web Image Collector	Datafire.com's Web Image Collector (graphics downloading tool)	D		http://www.datafire.com/	
id_t_z_1440	Web Link Validator 1.5	Relsoft link checking software	C		http://www.relsoftware.com/	
id_t_z_1441	Web Snooper	RankMeter ranking software	R		http://www.searchutilities.com/	
id_t_z_010206_2	"web-bekannt (Version: 1.02, powered by www.internetservice-franken.de)"	Web-bekannt German web directory link checking	C		http://www.web-bekannt.de/	
id_t_z_010206_1	"web-bekannt (Version: 1.02, powered by www.web-bekannt.de)"	Web-bekannt German web directory link checking	C		http://www.web-bekannt.de/	
id_t_z_1442	Web-Bot V1.03	Unkown link or server checking from Würzburg University Germany (132.187.10.xx)	R C		http://informatik.uni-wuerzburg.de/	
id_t_z_1443	Web-Robot/5.0 (en-US; web-robot.com/policy.html) Web-Robot Crawler/2.0.3	Unknown robot from 69.50.233.x (nectartech.com)		no active website		
id_t_z_010107_2	web2express.org/Nutch-0.9-dev (leveled playing field; http://web2express.org/; info at web2express.org)	Web2Express / Web2x - Open data searching tool	R		http://search.web2express.org/search/search.html	
id_t_z_050206_1	WebAlta Crawler/1.2.1 (http://www.webalta.ru/bot.html)	WebAlta search Russia crawler (85.21.201.xx)	R		http://www.webalta.ru/	
id_t_z_250806_1	WebarooBot (Webaroo Bot; http://64.124.122.252/feedback.html)	WebarooBot / RufusBot from webaroo offline search service	R	64.124.122.2xx	http://www.webaroo.com/	http://www.webaroo.com/company/site-owners
id_t_z_210407_1	WebarooBot (Webaroo Bot; http://www.webaroo.com/rooSiteOwners.html)	WebarooBot / RufusBot from webaroo offline search service	R	64.124.122.2xx	http://www.webaroo.com/	http://www.webaroo.com/company/site-owners
id_t_z_1444	WebAuto/3.4xxx (WinNT; I)	Yanasoft WebAuto website copier / downloading tool	D		http://www.yanasoft.co.jp/webauto.html	
id_t_z_1445	webbandit/4.xx.0	Web Bandit personal search software	R		http://softwaresolutions.net/webbandit/	
id_t_z_140106_2	WebBug/5.x	Amansoft WebBug web server protocol test	C		http://www.cyberspyder.com/webbug.html	
id_t_z_1446	Webclipping.com	WebClipping.com - online news monitoring service	R		http://www.webclipping.com	
id_t_z_1447	webcollage/1.xx	WebCollage Syndicator graphics crawler/collector	R D	s. also collage.cgi/1.xx	http://www.webcollage.com/	
id_t_z_1448	WebCompass 2.0	Quarterdecks WebCompass search tool	R			
id_t_z_1449	WebCopier vx.x	WebCopier offline browser	D B		http://www.maximumsoft.com/	
id_t_z_1450	WebCopier vx.xa	WebCopier offline browser	D B		http://www.maximumsoft.com/	
id_t_z_210506_1	WebCorp/1.0	WebCorp linguistic search engine (UK)	R	193.60.130.xx	http://webcorp.uce.ac.uk/	
id_t_z_1451	webcrawl.net	Webcrawl Search robot (64.40.105.xxx)	R		http://www.webcrawl.net/	
id_t_z_1452	WebDownloader for X x.xx	Unix/Linux Web Downloader	D		http://www.krasu.ru/soft/chuchelo/	
id_t_z_1453	Webdup/0.9	Unknown robot from china-netcom.com				
id_t_z_1454	WebFetch	WingFlyer WebFetch website downloading tool	D B		http://www.wingflyer.com/	
id_t_z_1455	webfetch/5.x.x	webfetch - command line tool to fetch files via HTTP	D		http://tony.aiu.to/sa/webfetch/	
id_t_z_310806_2	WebFilter Robot 1.0	Verso NetSpective WebFilter	P		http://www.verso.com/enterprise/netspective/webfilter.asp	
id_t_z_1456	WebFilter Robot 1.x	Telemate.net NetSpective WebFilter	P		http://www.telemate.net/	
id_t_z_1457	WebFindBot(http://www.web-find.com)	Webfind search robot	R		http://www.web-find.com/	
id_t_z_1458	Webglimpse 2.xx.x (http://webglimpse.net)	Webglimpse search engine software	R		http://www.webglimpse.net/	
id_t_z_150306_2	webGobbler/1.x.x	webGobbler - Online random image generator	R D		http://sebsauvage.net/webgobbler/	
id_t_z_1459	webhack	fake ?				
